"6gram","Frequency","Total Tweets"
"順利進入預定","45","45"
"利進入預定軌","45","45"
"导体制造设备","45","42"
"外交部长王毅","45","45"
"党总统参选人","45","41"
"界反法西斯戰","45","38"
"美国前总统特","44","44"
"国前总统特朗","44","44"
"国外交部发言","44","43"
"执行长黄仁勋","44","44"
"国内生产总值","44","44"
"公司字节跳动","43","43"
"候任总统特朗","43","43"
"衛星發射中心","43","42"
"韩国总统尹锡","43","43"
"公司深度求索","43","43"
"科技巨头苹果","42","42"
"美国当选总统","42","42"
"达首席执行官","42","42"
"财政部长耶伦","42","42"
"与中国国家主","42","42"
"电动汽车电池","42","36"
"的纯电动汽车","42","39"
"在社交媒体上","41","41"
"母公司字节跳","41","41"
"国当选总统特","41","41"
"首次公开募股","41","41"
"英伟达首席执","41","41"
"伟达首席执行","41","41"
"国总统尹锡悦","41","41"
"日本首相岸田","41","41"
"公布的数据显","41","41"
"戰爭暨世界反","41","38"
"爭暨世界反法","41","38"
"法西斯戰爭勝","41","36"
"西斯戰爭勝利","41","36"
"美国苹果公司","40","40"
"国证券交易委","40","39"
"证券交易委员","40","39"
"券交易委员会","40","39"
"任務獲得圓滿","40","40"
"務獲得圓滿成","40","40"
"獲得圓滿成功","40","40"
"家移民管理局","40","31"
"受访学者认为","40","40"
"本首相岸田文","40","40"
"前总统马英九","40","40"
"民抗日戰爭暨","40","37"
"抗日戰爭暨世","40","37"
"日戰爭暨世界","40","37"
"發射任務獲得","39","39"
"中国经济增长","39","38"
"国际原子能机","39","38"
"际原子能机构","39","38"
"美國總統特朗","39","39"
"國總統特朗普","39","39"
"总书记习近平","39","39"
"鸿海创办人郭","39","39"
"海创办人郭台","39","39"
"國家和地區的","38","37"
"这家科技巨头","38","38"
"国财政部长耶","38","38"
"创出历史新高","38","37"
"纯电动汽车的","38","36"
"射任務獲得圓","37","37"
"总统特朗普说","37","37"
"在一定程度上","37","37"
"国汽车制造商","37","36"
"俄罗斯天然气","37","36"
"美国候任总统","37","37"
"股份有限公司","36","33"
"國常駐聯合國","36","35"
"央政治局委員","36","36"
"中國成功發射","36","36"
"外交部長王毅","36","36"
"国国债收益率","36","32"
"中国科技公司","36","36"
"中国外交部长","36","36"
"人工智能公司","36","36"
"美国国债收益","35","31"
"人工智能芯片","35","33"
"中華人民共和","35","29"
"華人民共和國","35","29"
"在野的国民党","35","35"
"中共总书记习","35","35"
"共总书记习近","35","35"
"国电动汽车制","35","34"
"台湾前总统马","35","35"
"湾前总统马英","35","35"
"大宗商品价格","35","34"
"国候任总统特","35","35"
"朝鲜领导人金","34","34"
"鲜领导人金正","34","34"
"中國常駐聯合","34","33"
"卫星发射中心","34","34"
"美国最高法院","34","34"
"的首席执行官","34","34"
"交部發言人毛","34","34"
"部發言人毛寧","34","34"
"的伯克希尔哈","34","34"
"受访学者分析","34","34"
"起冠病确诊病","34","33"
"阿斯利康疫苗","34","31"
"在很大程度上","33","33"
"中國載人航天","33","29"
"自动驾驶汽车","33","31"
"东京电力公司","33","31"
"世界贸易组织","33","33"
"美国疾病控制","33","33"
"农历新年期间","33","33"
"奥密克戎变异","33","31"
"国国家统计局","32","32"
"当地时间星期","32","32"
"進行國事訪問","32","27"
"号航天员乘组","32","22"
"进入预定轨道","32","32"
"上海合作組織","32","23"
"中国人民银行","32","31"
"新加坡时间星","32","31"
"加坡时间星期","32","31"
"在香港上市的","32","32"
"国外交部长王","32","32"
"最新数据显示","32","32"
"阿里巴巴集团","32","31"
"电动汽车市场","32","31"
"新闻发布会上","31","31"
"全球经济增长","31","29"
"非物質文化遺","31","28"
"物質文化遺產","31","28"
"中国外长王毅","31","31"
"中國人民銀行","31","22"
"年来的最高水","31","31"
"中国和俄罗斯","31","30"
"人士的话报道","31","31"
"据知情人士称","31","31"
"台湾总统选举","31","31"
"集装箱运输量","30","21"
"中国国家统计","30","30"
"生成式人工智","30","26"
"成式人工智能","30","26"
"中华人民共和","30","30"
"國載人航天工","30","26"
"載人航天工程","30","26"
"官方数据显示","30","30"
"日經平均股指","30","25"
"半导体供应链","30","28"
"今年晚些时候","30","30"
"在中国市场的","30","30"
"美国众议院议","30","30"
"国众议院议长","30","30"
"台湾在野的国","30","30"
"湾在野的国民","30","30"
"習近平總書記","29","29"
"特朗普的关税","29","28"
"消息人士透露","29","29"
"北方民族大學","29","29"
"亞太經合組織","29","21"
"华人民共和国","29","29"
"总统特朗普在","29","29"
"美国人工智能","29","29"
"星顺利进入预","29","29"
"顺利进入预定","29","29"
"利进入预定轨","29","29"
"國家移民管理","29","21"
"一项调查显示","29","29"
"美国媒体报道","29","29"
"俄罗斯国防部","29","28"
"乌克兰总统泽","29","29"
"克兰总统泽连","29","29"
"兰总统泽连斯","29","29"
"总统泽连斯基","29","29"
"巨头阿里巴巴","29","29"
"房地产开发商","29","28"
"人工智能模型","29","29"
"疫情防控措施","29","29"
"国家和地区的","28","28"
"今年早些时候","28","28"
"知情人士表示","28","28"
"级自然保护区","28","26"
"资产管理公司","28","26"
"集團有限公司","28","27"
"卫星顺利进入","28","28"
"中国总理李强","28","28"
"在巴黎奥运会","28","28"
"中国媒体报道","28","28"
"主席习近平星","28","28"
"席习近平星期","28","28"
"国总统李在明","28","28"
"罗斯外交部长","28","28"
"斯外交部长拉","28","28"
"外交部长拉夫","28","28"
"交部长拉夫罗","28","28"
"部长拉夫罗夫","28","28"
"美国三大股指","28","28"
"美国贸易代表","28","27"
"在一份声明中","28","28"
"核处理水排海","28","27"
"海上集装箱运","28","21"
"人民币兑美元","28","22"
"新冠疫苗接种","28","24"
"奥密克戎变种","28","28"
"接种新冠疫苗","28","25"
"行新聞發布會","27","26"
"哈尔滨冰雪大","27","21"
"尔滨冰雪大世","27","21"
"滨冰雪大世界","27","21"
"方民族大學華","27","27"
"民族大學華韻","27","27"
"交部發言人林","27","27"
"在北京人民大","27","27"
"总统特朗普星","27","27"
"统特朗普星期","27","27"
"国家级自然保","27","25"
"家级自然保护","27","25"
"出口管制措施","27","26"
"衛星發射升空","27","27"
"巨头苹果公司","27","27"
"法国总统马克","27","27"
"国总统马克龙","27","27"
"第二大经济体","27","27"
"福岛核处理水","27","25"
"韩国总统李在","27","27"
"华特迪士尼公","27","27"
"特迪士尼公司","27","27"
"世界上最大的","27","27"
"首席执行官马","27","27"
"领导人习近平","27","27"
"国务卿布林肯","27","27"
"国疾病控制与","27","27"
"疾病控制与预","27","27"
"病控制与预防","27","27"
"控制与预防中","27","27"
"制与预防中心","27","27"
"冠病疫情暴发","27","27"
"疫情指挥中心","27","27"
"族大學華韻文","26","26"
"大學華韻文化","26","26"
"學華韻文化雙","26","26"
"華韻文化雙語","26","26"
"地缘政治紧张","26","25"
"引述知情人士","26","26"
"国际刑事法院","26","24"
"在南中国海的","26","26"
"美国亚利桑那","26","26"
"星發射中心使","26","26"
"發射中心使用","26","26"
"射中心使用長","26","26"
"北京人民大會","26","26"
"京人民大會堂","26","26"
"部發言人林劍","26","26"
"利润同比增长","26","26"
"这家电动汽车","26","26"
"印度总理莫迪","26","26"
"上年同期增长","26","26"
"人工智能领域","26","26"
"候选人侯友宜","26","26"
"前总统杜特尔","25","25"
"贸易紧张局势","25","25"
"汽车制造商的","25","25"
"比上年同期增","25","24"
"中国社交媒体","25","25"
"车巨头特斯拉","25","25"
"应对气候变化","25","23"
"人航天工程辦","25","24"
"航天工程辦公","25","24"
"天工程辦公室","25","24"
"聯合國氣候變","25","22"
"非物质文化遗","25","21"
"物质文化遗产","25","21"
"国亚利桑那州","25","25"
"首相拿督斯里","25","24"
"美国佛罗里达","25","25"
"日本經濟新聞","25","24"
"部长拿督斯里","25","25"
"首相高市早苗","25","25"
"中国监管机构","25","25"
"兼首席执行官","25","25"
"美国国家安全","25","25"
"美国监管机构","25","25"
"总统候选人侯","25","25"
"统候选人侯友","25","25"
"美国特朗普政","25","25"
"韻文化雙語傳","24","24"
"来规模最大的","24","24"
"常駐聯合國代","24","23"
"全球市值最高","24","24"
"温室气体排放","24","23"
"主席鲍威尔表","24","24"
"拿督斯里安华","24","24"
"號航天員乘組","24","17"
"中国智能手机","24","24"
"部新聞發言人","24","23"
"技巨头苹果公","24","24"
"联合国秘书长","24","23"
"国佛罗里达州","24","24"
"中共中央總書","24","23"
"共中央總書記","24","23"
"聯合國教科文","24","14"
"合國教科文組","24","14"
"國教科文組織","24","14"
"菲律宾外交部","24","24"
"在巴黎奧運會","24","22"
"香港上市的股","24","24"
"港上市的股票","24","24"
"席执行官马斯","24","24"
"执行官马斯克","24","24"
"分析人士表示","24","24"
"这家社交媒体","24","24"
"总统埃尔多安","24","24"
"美国国务卿布","24","24"
"国国务卿布林","24","24"
"年来最严重的","24","24"
"冠病变种毒株","24","24"
"参选人侯友宜","24","24"
"鸿海集团创办","24","24"
"海集团创办人","24","24"
"集团创办人郭","24","24"
"团创办人郭台","24","24"
"国特朗普政府","24","24"
"年以来的最高","24","24"
"人工智能晶片","23","22"
"名知情人士透","23","23"
"首席执行官库","23","23"
"席执行官库克","23","23"
"美国晶片巨头","23","23"
"駐聯合國代表","23","22"
"內蒙古自治區","23","23"
"席習近平在北","23","23"
"習近平在北京","23","23"
"有记录以来最","23","22"
"国电动车巨头","23","23"
"俄羅斯總統普","23","20"
"羅斯總統普京","23","20"
"发射任务获得","23","23"
"任务获得圆满","23","23"
"务获得圆满成","23","23"
"获得圆满成功","23","23"
"日本首相石破","23","23"
"本首相石破茂","23","23"
"布的數據顯示","23","23"
"月以来的最低","23","23"
"纳斯达克指数","23","23"
"国芯片制造商","23","23"
"日本首相高市","23","23"
"本首相高市早","23","23"
"制造商英伟达","23","23"
"字节跳动旗下","23","22"
"主席习近平会","23","23"
"特朗普政府正","23","23"
"院议长佩洛西","23","23"
"疫情前的水平","23","23"
"亚太经合组织","23","22"
"新兴市场国家","23","21"
"行走江河看中","23","22"
"走江河看中國","23","22"
"冠病疫情持续","23","23"
"菲律宾总统杜","23","23"
"律宾总统杜特","23","23"
"九三盛大閱兵","23","23"
"哪吒之魔童鬧","23","20"
"吒之魔童鬧海","23","20"
"美国财长耶伦","22","22"
"国晶片巨头英","22","22"
"據中國載人航","22","22"
"合國氣候變化","22","19"
"统小马可斯说","22","22"
"領導人非正式","22","17"
"導人非正式會","22","17"
"人非正式會議","22","17"
"近平在北京人","22","22"
"平在北京人民","22","22"
"国在南中国海","22","21"
"以色列总理内","22","22"
"席鲍威尔表示","22","22"
"新加坡国立大","22","21"
"加坡国立大学","22","21"
"月以来的最高","22","22"
"收購美國鋼鐵","22","19"
"中国驻菲律宾","22","22"
"罗斯总统普丁","22","22"
"元兑美元汇率","22","19"
"数十亿美元的","22","22"
"经济增长放缓","22","22"
"片制造商英伟","22","22"
"美国经济增长","22","20"
"中国领导人习","22","22"
"国领导人习近","22","22"
"的加密货币交","22","22"
"在美国上市的","22","21"
"主席习近平在","22","22"
"国民党总统候","22","22"
"民党总统候选","22","22"
"总统参选人侯","22","22"
"统参选人侯友","22","22"
"亚洲发往美国","22","17"
"上集装箱运输","22","19"
"感染奥密克戎","22","21"
"疫情暴发以来","22","22"
"密克戎变异株","22","21"
"紀念中國人民","22","22"
"念中國人民抗","22","22"
"菲律宾前总统","21","21"
"向乌克兰提供","21","21"
"文化雙語傳播","21","21"
"缘政治紧张局","21","20"
"政治紧张局势","21","20"
"总统特朗普宣","21","21"
"巴勒斯坦伊斯","21","21"
"一位知情人士","21","21"
"中心使用長征","21","21"
"相拿督斯里安","21","21"
"智能手机市场","21","21"
"射任务获得圆","21","21"
"内蒙古自治区","21","21"
"香港特區政府","21","20"
"贸易及工业部","21","20"
"成为全球最大","21","21"
"驻菲律宾大使","21","20"
"菲律宾海岸警","21","21"
"律宾海岸警卫","21","21"
"宾海岸警卫队","21","21"
"聯合國秘書長","21","18"
"美国主要股指","21","21"
"进入紧急状态","21","21"
"援引知情人士","21","21"
"在未来几个月","21","21"
"新聞發布會上","21","21"
"自动驾驶技术","21","21"
"中国海关总署","21","21"
"发生枪击事件","21","21"
"台湾总统蔡英","21","21"
"湾总统蔡英文","21","21"
"去年第四季度","21","21"
"众议院议长佩","21","21"
"议院议长佩洛","21","21"
"候选人柯文哲","21","21"
"国民党总统参","21","21"
"民党总统参选","21","21"
"参选人柯文哲","21","21"
"信使核糖核酸","21","21"
"历史最高纪录","21","21"
"由于新冠疫情","21","21"
"收紧货币政策","21","20"
"企业深度求索","21","21"
"科技巨头华为","20","20"
"化雙語傳播社","20","20"
"菲律宾国防部","20","20"
"俄罗斯和中国","20","18"
"美国股市周一","20","20"
"商務部新聞發","20","19"
"務部新聞發言","20","19"
"衛星互聯網低","20","11"
"星互聯網低軌","20","11"
"来最大规模的","20","20"
"任首席执行官","20","20"
"阿拉伯联合酋","20","20"
"拉伯联合酋长","20","20"
"伯联合酋长国","20","20"
"合国秘书长古","20","20"
"国秘书长古特","20","20"
"秘书长古特雷","20","20"
"书长古特雷斯","20","20"
"电动车巨头特","20","20"
"动车巨头特斯","20","20"
"国驻菲律宾大","20","19"
"太阳能电池板","20","18"
"造成一人死亡","20","20"
"日元兑美元汇","20","17"
"地缘政治风险","20","20"
"美国国家航空","20","20"
"以来最严重的","20","20"
"丰富奖品等你","20","20"
"富奖品等你赢","20","20"
"奖品等你赢取","20","20"
"接受中新網採","20","20"
"受中新網採訪","20","20"
"美国股市周三","20","20"
"出口同比增长","20","18"
"美国食品与药","20","20"
"国食品与药物","20","20"
"食品与药物管","20","20"
"品与药物管理","20","20"
"与药物管理局","20","20"
"家电动汽车制","20","20"
"中共政治局委","20","20"
"共政治局委员","20","20"
"净利润同比增","20","20"
"中国大陆国台","20","20"
"国大陆国台办","20","20"
"社交媒体公司","20","19"
"岛核处理水排","20","19"
"副总统候选人","20","20"
"民众党总统候","20","20"
"众党总统候选","20","20"
"日经平均指数","20","16"
"新增感染人数","20","20"
"完成冠病疫苗","20","20"
"成冠病疫苗接","20","20"
"无症状感染者","20","16"
"中央流行疫情","20","20"
"央流行疫情指","20","20"
"流行疫情指挥","20","20"
"行疫情指挥中","20","20"
"毒株奥密克戎","20","20"
"调查结果显示","19","19"
"美国拜登政府","19","19"
"总统特朗普表","19","19"
"聯合國安理會","19","19"
"聯合國代表傅","19","19"
"合國代表傅聰","19","19"
"战略伙伴关系","19","19"
"先进制程芯片","19","18"
"消费价格指数","19","18"
"元兌美元匯率","19","17"
"星发射中心使","19","19"
"发射中心使用","19","19"
"央政治局委员","19","19"
"斯卡伯勒浅滩","19","18"
"总执行长黄仁","19","19"
"货币交易所币","19","19"
"币交易所币安","19","19"
"经济学家预计","19","19"
"最新民调显示","19","19"
"有史以来最大","19","19"
"马来西亚首相","19","19"
"中新網採訪時","19","19"
"中国经济复苏","19","19"
"农业及粮食安","19","19"
"业及粮食安全","19","19"
"及粮食安全部","19","19"
"国务院副总理","19","19"
"恢复到疫情前","19","19"
"澳大利亚政府","19","18"
"半导体行业的","19","19"
"与美国总统特","19","19"
"综合指数上涨","19","18"
"最新调查显示","19","19"
"经济学家认为","19","19"
"一项研究发现","19","19"
"在亚利桑那州","19","18"
"斯总统普京说","19","19"
"以十亿美元计","19","19"
"石油和天然气","19","19"
"首席执行官周","19","19"
"总统候选人柯","19","19"
"统候选人柯文","19","19"
"向纯电动汽车","19","19"
"新冠疫情期间","19","19"
"在华新车销量","19","17"
"一周热点回顾","19","19"
"世界经济论坛","18","17"
"例行新聞發布","18","18"
"中国竞争对手","18","18"
"行新闻发布会","18","18"
"律宾前总统杜","18","18"
"宾前总统杜特","18","18"
"小马可斯星期","18","18"
"加密货币行业","18","17"
"统特朗普宣布","18","18"
"是全球最大的","18","18"
"加密货币市场","18","18"
"中国在南中国","18","17"
"特斯拉首席执","18","18"
"斯拉首席执行","18","18"
"拉首席执行官","18","18"
"世界气象组织","18","17"
"日元兌美元匯","18","16"
"組衛星發射升","18","18"
"国科技巨头苹","18","18"
"科技专栏作家","18","18"
"卫星发射升空","18","18"
"联合国安理会","18","18"
"特朗普政府的","18","18"
"发表联合声明","18","18"
"知情人士的话","18","18"
"中国和菲律宾","18","18"
"人工智能技术","18","18"
"目前尚不清楚","18","18"
"财政部长贝森","18","18"
"政部长贝森特","18","18"
"来的最大单日","18","18"
"石油输出国组","18","18"
"油输出国组织","18","18"
"研究人员发现","18","18"
"本地时间星期","18","18"
"的一项新研究","18","18"
"一项新研究发","18","18"
"项新研究发现","18","18"
"本月早些时候","18","18"
"美国商务部长","18","18"
"美国芯片制造","18","18"
"联邦贸易委员","18","18"
"邦贸易委员会","18","18"
"以色列和哈马","18","17"
"色列和哈马斯","18","17"
"中国经济放缓","18","18"
"成为最新一家","18","18"
"南太平洋岛国","18","18"
"汽车制造商在","18","18"
"土耳其总统埃","18","18"
"耳其总统埃尔","18","18"
"其总统埃尔多","18","18"
"日本经济产业","18","18"
"美国股市周二","18","18"
"数以十亿美元","18","18"
"国房地产市场","18","18"
"一份声明中说","18","18"
"电动汽车销量","18","16"
"党主席朱立伦","18","18"
"发布的数据显","18","18"
"总统参选人柯","18","18"
"统参选人柯文","18","18"
"次領導人非正","18","13"
"东日本大地震","18","16"
"新增冠病确诊","18","18"
"航空货物出口","18","11"
"新增确诊病例","18","18"
"例行新闻发布","17","17"
"华尔街分析师","17","17"
"国科技巨头华","17","17"
"的純電動汽車","17","17"
"统特朗普表示","17","17"
"紧张局势加剧","17","17"
"中国载人航天","17","16"
"次締約方大會","17","17"
"这家芯片制造","17","17"
"家芯片制造商","17","17"
"主权财富基金","17","16"
"酒泉衛星發射","17","16"
"泉衛星發射中","17","16"
"国务院总理李","17","17"
"球市值最高的","17","17"
"达到创纪录的","17","17"
"交部長王毅在","17","17"
"在印度尼西亚","17","17"
"香港特区政府","17","17"
"半導體製造設","17","15"
"導體製造設備","17","15"
"黎巴嫩真主党","17","17"
"中國國家鐵路","17","14"
"中国国务委员","17","17"
"在社交媒体发","17","17"
"民众党主席柯","17","17"
"众党主席柯文","17","17"
"党主席柯文哲","17","17"
"下的伯克希尔","17","17"
"中国首都北京","17","17"
"销量同比增长","17","17"
"日本东京电力","17","17"
"二氧化碳排放","17","15"
"萬億元人民幣","17","14"
"阿里巴巴旗下","17","17"
"一项新研究显","17","17"
"项新研究显示","17","17"
"国财政部长贝","17","17"
"以来的最大单","17","16"
"中国互联网巨","17","17"
"安全监管机构","17","17"
"消息人士的话","17","17"
"息人士的话报","17","17"
"道琼斯指数上","17","17"
"芯片制造商英","17","17"
"连续第二个月","17","16"
"美国联邦贸易","17","17"
"美国股市周五","17","17"
"个交易日下跌","17","17"
"半导体产业的","17","17"
"一项研究显示","17","17"
"芯片设计公司","17","17"
"年来最低水平","17","17"
"分析人士认为","17","17"
"中国东方航空","17","17"
"席执行官周受","17","17"
"执行官周受资","17","17"
"社交媒体巨头","17","17"
"执政的民进党","17","17"
"首席经济学家","17","17"
"国人工智能公","17","17"
"达成贸易协议","17","17"
"总统特朗普周","17","17"
"收购动视暴雪","17","15"
"在苏伊士运河","17","16"
"硅谷银行倒闭","17","17"
"台湾冠病疫情","17","17"
"密克戎变种毒","17","17"
"克戎变种毒株","17","17"
"大陆高校师生","16","15"
"南中国海争议","16","16"
"电动汽车业务","16","14"
"創出歷史新高","16","16"
"美国华尔街股","16","16"
"国华尔街股市","16","16"
"工程辦公室消","16","16"
"程辦公室消息","16","16"
"中國國際進口","16","14"
"國際進口博覽","16","15"
"際進口博覽會","16","15"
"居民消费价格","16","16"
"局主席鲍威尔","16","16"
"在華新車銷量","16","15"
"共和党总统候","16","16"
"和党总统候选","16","16"
"车巨头比亚迪","16","16"
"航天發射場使","16","16"
"天發射場使用","16","16"
"發射場使用長","16","16"
"创办人张忠谋","16","16"
"最新研究显示","16","16"
"射中心使用长","16","16"
"中心使用长征","16","16"
"太原衛星發射","16","16"
"原衛星發射中","16","16"
"中国消费者的","16","16"
"巴黎奥运会女","16","16"
"总统普京星期","16","16"
"苹果公司股价","16","16"
"紐約聯合國總","16","16"
"約聯合國總部","16","16"
"国务院台办发","16","14"
"务院台办发言","16","14"
"院台办发言人","16","14"
"中央軍委主席","16","16"
"冠病疫情期间","16","16"
"规模以上工业","16","16"
"国互联网巨头","16","16"
"全球智能手机","16","15"
"苹果公司正在","16","16"
"消费者和企业","16","16"
"数以百万计的","16","16"
"在一份报告中","16","16"
"联合国教科文","16","14"
"合国教科文组","16","14"
"国教科文组织","16","14"
"币兑美元汇率","16","14"
"全面深化改革","16","10"
"台湾积体电路","16","16"
"湾积体电路制","16","16"
"积体电路制造","16","16"
"财政部长黄循","16","16"
"政部长黄循财","16","16"
"國總統李在明","16","13"
"年度股东大会","16","16"
"国联邦贸易委","16","16"
"人工智能初创","16","16"
"监管机构正在","16","16"
"今年第一季度","16","15"
"苹果公司在中","16","14"
"果公司在中国","16","14"
"美国联邦航空","16","15"
"新加坡总理李","16","16"
"加坡总理李显","16","16"
"坡总理李显龙","16","16"
"消费者价格指","16","16"
"费者价格指数","16","16"
"这个全球最大","16","16"
"俄罗斯和乌克","16","16"
"罗斯和乌克兰","16","16"
"印度尼西亚总","16","16"
"度尼西亚总统","16","16"
"中国房地产市","16","16"
"智能手机制造","16","16"
"总理内坦亚胡","16","16"
"历史最高水平","16","16"
"民众党总统参","16","16"
"众党总统参选","16","16"
"核电站处理水","16","16"
"在美国总统特","16","16"
"日本厚生劳动","16","16"
"本厚生劳动省","16","16"
"新冠疫情爆发","16","16"
"罗斯天然气工","16","16"
"斯天然气工业","16","16"
"增冠病确诊病","16","16"
"日本半导体设","16","13"
"本半导体设备","16","13"
"空货物出口量","16","10"
"放宽防疫措施","16","16"
"动态清零政策","16","16"
"统特朗普的关","16","16"
"冠病疫苗追加","16","16"
"病疫苗追加剂","16","16"
"宾总统杜特尔","16","16"
"统小马可斯星","15","15"
"国载人航天工","15","15"
"载人航天工程","15","15"
"巴西总统卢拉","15","15"
"中國式現代化","15","14"
"美国电动汽车","15","15"
"國氣候變化框","15","15"
"氣候變化框架","15","15"
"候變化框架公","15","15"
"變化框架公約","15","15"
"國國際進口博","15","14"
"中国电商巨头","15","15"
"加沙地带停火","15","15"
"此次任務是長","15","15"
"联邦储备局主","15","15"
"邦储备局主席","15","15"
"储备局主席鲍","15","15"
"备局主席鲍威","15","15"
"空间站组合体","15","13"
"日本农林水产","15","15"
"南苗族侗族自","15","15"
"苗族侗族自治","15","15"
"族侗族自治州","15","15"
"消费电子产品","15","15"
"从中国进口的","15","15"
"低于市场预期","15","15"
"哈爾濱冰雪大","15","10"
"爾濱冰雪大世","15","10"
"濱冰雪大世界","15","10"
"国劳动力市场","15","15"
"珠海公路口岸","15","12"
"斯总统普京星","15","15"
"央軍委主席習","15","15"
"軍委主席習近","15","15"
"委主席習近平","15","15"
"合國秘書長古","15","15"
"國秘書長古特","15","15"
"秘書長古特雷","15","15"
"書長古特雷斯","15","15"
"国国务委员兼","15","15"
"年的经济增长","15","15"
"苹果公司计划","15","15"
"个交易日上涨","15","15"
"衰退的可能性","15","14"
"消息人士报道","15","15"
"销售额同比增","15","15"
"美国股市周四","15","15"
"技术有限公司","15","15"
"航空公司一架","15","15"
"对中国的依赖","15","15"
"槟州首席部长","15","15"
"以来最大规模","15","15"
"文化和旅游部","15","14"
"中国汽车制造","15","14"
"工智能初创公","15","15"
"智能初创公司","15","15"
"克综合指数上","15","15"
"朗普政府正在","15","15"
"知情人士报道","15","15"
"家航空航天局","15","15"
"分析师的预期","15","15"
"国家安全顾问","15","15"
"国台办发言人","15","15"
"总统尹锡悦的","15","15"
"与中国的关系","15","15"
"家社交媒体公","15","15"
"能手机制造商","15","15"
"阿拉斯加航空","15","15"
"加密货币公司","15","15"
"计划的一部分","15","15"
"婴儿配方奶粉","15","12"
"年来的最低水","15","15"
"候选人赖清德","15","15"
"马来西亚卫生","15","15"
"神舟二十一号","15","12"
"美国太空探索","15","15"
"太經合組織第","15","11"
"經合組織第三","15","11"
"合組織第三十","15","11"
"新冠疫情暴发","15","15"
"与俄罗斯总统","15","15"
"美国和加拿大","15","15"
"半导体存储器","15","13"
"月在华新车销","15","14"
"进口商品征收","15","14"
"经济增长预期","15","13"
"摩根大通公司","15","15"
"对俄罗斯石油","15","15"
"在卡塔尔世界","15","14"
"新一代半导体","15","13"
"电动汽车品牌","15","12"
"的液化天然气","15","14"
"奥密克戎毒株","15","15"
"依斯迈沙比里","15","14"
"疫苗接种计划","15","15"
"变种毒株奥密","15","15"
"种毒株奥密克","15","15"
"苏伊士运河管","15","15"
"伊士运河管理","15","15"
"士运河管理局","15","15"
"创公司深度求","15","15"
