"4gram","Frequency","Total Tweets"
"南洋商报","868","865"
"人工智能","300","238"
"中國故事","123","123"
"同比增長","118","83"
"总统特朗","102","102"
"统特朗普","102","102"
"美国总统","99","99"
"国总统特","94","94"
"當地時間","89","86"
"國家主席","89","86"
"中國國家","84","80"
"主席習近","81","81"
"席習近平","81","81"
"部發言人","72","72"
"苹果公司","70","62"
"霍尔木兹","70","62"
"國外交部","70","62"
"尔木兹海","68","61"
"木兹海峡","68","61"
"中共中央","67","58"
"外交部發","66","66"
"交部發言","66","66"
"中國外交","66","59"
"家主席習","66","66"
"美國總統","65","59"
"數據顯示","64","63"
"数据中心","63","57"
"委內瑞拉","63","35"
"國總統特","59","55"
"總統特朗","59","55"
"統特朗普","58","54"
"霍爾木茲","58","37"
"國國家主","55","55"
"爾木茲海","55","36"
"木茲海峽","55","36"
"委内瑞拉","55","38"
"中國全國","54","35"
"神奇萌娃","51","51"
"國事訪問","49","42"
"马来西亚","47","43"
"首席执行","45","44"
"席执行官","45","44"
"亿美元的","42","41"
"運載火箭","42","27"
"進行國事","42","37"
"行國事訪","42","37"
"基础设施","41","39"
"同比增长","41","29"
"新聞發布","40","39"
"聞發布會","39","39"
"出口管制","39","33"
"人民大會","39","38"
"民大會堂","39","38"
"行記者會","38","38"
"高手在民","38","38"
"巴基斯坦","38","29"
"年上半年","37","29"
"例行記者","37","37"
"中国国家","37","37"
"俄羅斯總","37","30"
"羅斯總統","37","30"
"全國人大","37","34"
"知情人士","36","36"
"有限公司","36","35"
"手在民間","36","36"
"人民日報","36","36"
"月之暗面","35","31"
"中國企業","35","29"
"習近平在","35","34"
"神舟二十","35","21"
"歷史新高","34","30"
"特朗普政","34","34"
"朗普政府","34","34"
"族自治州","33","33"
"存储芯片","33","31"
"記者會上","33","33"
"黄金价格","33","31"
"總統普京","33","28"
"中國進行","33","31"
"的背景下","32","32"
"科技巨头","32","31"
"数据显示","32","32"
"平在北京","32","32"
"人士透露","31","31"
"地缘政治","31","31"
"創歷史新","31","28"
"国家主席","31","31"
"發布數據","31","31"
"對中國進","31","29"
"斯總統普","31","26"
"格陵兰岛","31","20"
"国人工智","30","29"
"中國科學","30","28"
"菲尔兹奖","30","24"
"外交部長","30","27"
"给阿嬷的","30","27"
"阿嬷的情","30","27"
"嬷的情书","30","27"
"阿里巴巴","30","25"
"近平在北","30","30"
"伊朗战争","29","28"
"國科學院","29","27"
"美国政府","29","28"
"中国大陆","29","29"
"主席习近","29","29"
"席习近平","29","29"
"生態環境","29","16"
"中國國民","29","22"
"國國民黨","29","22"
"北京人民","29","29"
"京人民大","29","29"
"和以色列","29","29"
"中国市场","28","26"
"全球最大","28","26"
"新聞發言","28","24"
"聞發言人","28","24"
"日在例行","28","28"
"在北京人","28","28"
"中央總書","28","25"
"央總書記","28","25"
"格陵蘭島","28","14"
"北京時間","27","26"
"衛星發射","27","18"
"美光科技","27","22"
"習近平總","27","23"
"近平總書","27","23"
"平總書記","27","23"
"家主席习","27","27"
"四次會議","27","22"
"中國海警","26","13"
"中國人民","26","23"
"最高法院","26","24"
"日發布數","26","26"
"高市早苗","26","25"
"三星电子","25","25"
"身邊英雄","25","25"
"万亿美元","25","23"
"在例行記","25","25"
"馬來西亞","25","16"
"初创公司","25","25"
"構成一幅","25","25"
"全國兩會","25","22"
"历史新高","24","24"
"附近海域","24","19"
"人形機器","24","14"
"形機器人","24","14"
"科技公司","24","24"
"高速公路","24","17"
"國進行國","24","21"
"国国家主","24","24"
"中國公民","24","15"
"情人士透","23","23"
"駐華大使","23","14"
"中国人工","23","23"
"竞争对手","23","23"
"在社交媒","23","22"
"加密货币","23","17"
"形机器人","23","19"
"农历新年","23","22"
"芯片制造","22","21"
"美国联邦","22","22"
"国科技巨","22","22"
"來華進行","22","22"
"人形机器","22","18"
"深度求索","21","19"
"媒体报道","21","21"
"摩根大通","21","18"
"个交易日","21","20"
"電動汽車","21","15"
"國際機場","21","18"
"訪時表示","21","21"
"政治局委","21","21"
"魅力中國","21","21"
"同比下降","21","18"
"美国股市","21","20"
"日對中國","21","21"
"共中央總","21","21"
"国民党主","21","20"
"民党主席","21","20"
"新的一年","21","20"
"十四屆全","21","19"
"四屆全國","21","19"
"屆全國人","21","19"
"长鑫科技","20","17"
"成功發射","20","19"
"元人民币","20","19"
"交部長王","20","20"
"部長王毅","20","20"
"投资者对","20","20"
"人民共和","20","11"
