"1gram","Frequency","Total Tweets"
"乐","180","156"
"轮","180","150"
"班","179","139"
"又","178","169"
"演","178","145"
"抗","178","150"
"请","177","149"
"伊","177","124"
"完","177","168"
"闻","177","170"
"瑞","177","108"
"补","176","140"
"産","176","97"
"居","176","163"
"寻","175","171"
"护","174","158"
"边","174","158"
"号","173","153"
"织","173","164"
"伟","173","125"
"置","173","145"
"什","172","160"
"剧","172","163"
"教","172","127"
"汇","170","115"
"促","170","166"
"似","170","165"
"假","170","147"
"缩","169","152"
"延","169","151"
"优","169","149"
"味","168","151"
"野","167","146"
"松","167","104"
"材","167","142"
"康","167","133"
"餐","167","117"
"黑","165","137"
"迷","165","149"
"状","165","161"
"乎","165","162"
"职","165","144"
"博","164","136"
"远","164","145"
"赖","163","136"
"申","163","132"
"段","163","160"
"双","163","142"
"税","162","104"
"命","162","142"
"满","162","148"
"晚","161","149"
"將","161","104"
"音","161","123"
"围","160","157"
"属","159","148"
"待","159","153"
"充","159","129"
"晶","159","107"
"损","158","141"
"稳","157","147"
"盘","157","131"
"龙","156","129"
"负","156","148"
"架","155","132"
"库","155","123"
"红","154","119"
"铁","154","94"
"己","154","134"
"拜","153","131"
"滑","153","132"
"链","152","131"
"卖","152","129"
"检","152","120"
"午","152","133"
"疗","152","99"
"像","152","142"
"倒","152","134"
"轻","151","131"
"便","151","131"
"射","151","121"
"纷","150","83"
"副","149","139"
"春","149","116"
"洋","149","127"
"呼","148","139"
"配","148","132"
"兴","147","135"
"判","147","133"
"束","147","138"
"鱼","147","89"
"闭","147","122"
"义","146","132"
"峰","146","121"
"承","146","136"
"辆","145","111"
"盛","145","129"
"暂","144","135"
"截","144","142"
"爆","144","131"
"验","144","122"
"電","144","71"
"邦","143","132"
"追","143","131"
"净","143","113"
"烈","142","139"
"困","142","138"
"陷","141","135"
"劳","140","115"
"潮","140","130"
"澳","140","94"
"背","140","136"
"坦","140","106"
"挑","139","131"
"虽","139","137"
"疑","139","131"
"伯","139","127"
"灾","138","99"
"责","138","127"
"九","137","99"
"另","137","137"
"神","137","112"
"券","136","110"
"體","136","77"
"勒","136","112"
"板","136","91"
"弹","135","121"
"王","135","114"
"染","135","99"
"右","135","131"
"讨","135","129"
"差","135","112"
"來","135","101"
"林","135","110"
"震","135","92"
"善","134","129"
"遇","134","125"
"拿","133","111"
"資","133","72"
"估","132","124"
"钱","132","112"
"症","132","89"
"左","131","127"
"签","131","111"
"虑","131","129"
"努","130","127"
"伤","129","115"
"识","129","110"
"须","129","120"
"麦","129","94"
"車","129","61"
"吃","129","104"
"避","129","122"
"订","129","103"
"贴","128","96"
"朗","128","94"
"云","127","94"
"愿","127","119"
"版","127","112"
"男","127","96"
"你","126","89"
"育","126","99"
"络","126","104"
"送","126","113"
"故","126","111"
"甚","125","122"
"健","125","108"
"雨","124","104"
"急","124","113"
"赛","124","90"
"察","123","107"
"拥","123","120"
"语","123","86"
"诺","123","110"
"输","123","98"
"攻","122","108"
"照","122","105"
"层","122","116"
"县","122","98"
"抵","121","113"
"眼","121","103"
"角","120","108"
"宜","119","102"
"熊","119","62"
"素","119","107"
"书","119","109"
"干","119","105"
"鲜","119","95"
"雪","118","74"
"猫","118","59"
"违","118","104"
"尚","118","108"
"庭","118","96"
"董","118","98"
"戏","118","75"
"写","118","112"
"燃","117","85"
"载","117","102"
"母","117","105"
"真","116","107"
"绩","116","102"
"刚","116","79"
"键","114","110"
"久","114","105"
"座","114","101"
"硅","114","99"
"夏","114","98"
"李","113","81"
"害","113","106"
"审","113","91"
"爱","113","95"
"奥","113","88"
"毒","113","74"
"探","113","97"
"脱","112","105"
"馆","112","90"
"薪","112","80"
"趋","111","109"
"河","111","84"
"發","111","77"
"夜","111","92"
"逊","111","84"
"援","111","100"
"贷","111","87"
"千","110","103"
"群","110","104"
"欢","110","105"
"细","110","91"
"乘","109","87"
"經","109","75"
"弱","109","106"
"武","108","94"
"隔","108","95"
"脑","108","96"
"累","107","101"
"按","107","105"
"雷","107","86"
"逐","107","105"
"胁","107","102"
"互","106","97"
"袭","106","97"
"對","106","74"
"矿","106","63"
"驻","105","96"
"朝","105","76"
"開","105","84"
"署","105","99"
"精","105","92"
"儿","104","90"
"阻","104","101"
"古","103","76"
"振","103","98"
"於","103","92"
"郭","103","77"
"夫","102","85"
"讯","102","87"
"返","102","94"
"找","102","98"
"够","102","101"
"菜","102","52"
"招","102","84"
"碳","102","62"
"她","101","73"
"伦","101","86"
"范","100","98"
"劲","99","97"
"享","99","97"
"曼","99","74"
"纯","98","86"
"室","98","90"
"述","98","96"
"江","97","77"
"误","97","90"
"顿","97","92"
"私","97","84"
"饮","97","76"
"蛋","97","46"
"摩","97","82"
"族","97","75"
"導","96","51"
"著","96","93"
"吁","95","93"
"伴","95","88"
"择","95","90"
"释","95","83"
"迫","94","90"
"長","94","63"
"切","92","88"
"犯","92","82"
"價","92","56"
"刻","92","84"
"伙","92","83"
"恶","91","85"
"現","91","78"
"救","91","77"
"肉","90","56"
"耳","90","66"
"散","90","81"
"逾","89","86"
"迅","89","85"
"栏","89","86"
"萬","89","53"
"础","89","84"
"庆","89","76"
"宝","88","72"
"念","88","75"
"恐","88","78"
"跨","88","84"
"迹","88","86"
"映","88","78"
"動","88","68"
"鸡","88","50"
"序","88","85"
"個","87","69"
"顾","87","80"
"铭","87","70"
"固","86","71"
"顶","86","79"
"七","86","79"
"障","86","78"
"革","85","72"
"绝","85","84"
"鸿","85","78"
"衰","85","73"
"潜","85","79"
"坚","85","81"
"癌","85","41"
"校","85","61"
"修","85","72"
"過","85","75"
"村","85","65"
"宽","85","79"
"削","85","83"
"蓝","84","67"
"雄","84","80"
"帮","84","82"
"汉","83","58"
"换","83","79"
"佳","83","69"
"吗","83","83"
"患","83","67"
"舰","83","64"
"距","83","73"
"适","83","78"
"驶","83","57"
"阳","82","60"
"附","82","78"
"若","81","80"
"堂","81","54"
"阶","81","76"
"志","81","75"
"贝","81","53"
"异","81","74"
"靠","80","78"
"罪","80","64"
"幕","80","70"
"蒙","79","64"
"撤","79","72"
"借","79","78"
"戴","79","66"
"养","79","62"
"驾","79","54"
"膨","78","73"
"八","78","71"
"莫","78","69"
"缘","78","72"
"思","78","66"
"拍","78","55"
"末","78","74"
"拟","78","71"
"青","77","66"
"赴","77","71"
"萨","77","59"
"丹","77","62"
"亲","77","65"
"尖","77","68"
"粮","77","49"
"荷","76","59"
"捕","76","68"
"触","76","71"
"洪","75","59"
"征","75","65"
"約","75","46"
"後","75","62"
"數","75","49"
"派","75","71"
"聚","75","63"
"渐","75","69"
"坏","75","74"
"稀","75","52"
"码","74","55"
"跟","74","71"
"侵","74","67"
"銷","74","46"
"哲","73","59"
"胜","73","69"
"纽","73","60"
"租","72","46"
"疲","72","70"
"摄","72","56"
"允","72","66"
"播","72","60"
"逆","72","58"
"宫","72","61"
"冷","71","59"
"迟","71","59"
"柯","71","55"
"哪","71","67"
"嫌","71","64"
"读","71","61"
"余","71","69"
"尤","71","68"
"計","70","52"
"良","70","66"
"盈","70","63"
"贵","69","57"
"飙","69","69"
"锂","69","47"
"归","69","67"
"機","69","48"
"兑","68","48"
"遗","68","56"
"榴","68","29"
"咖","68","39"
"喜","68","64"
"丽","68","53"
"废","68","54"
"牛","68","43"
"听","68","60"
"饭","68","36"
"預","67","47"
"與","67","55"
"惊","67","65"
"塔","67","53"
"浪","67","60"
"艘","66","54"
"绕","66","63"
"楼","66","53"
"替","66","63"
"達","66","56"
"敦","66","62"
"折","66","57"
"败","66","63"
"摆","66","63"
"籍","66","57"
"泛","65","65"
"糖","65","40"
"苗","65","41"
"赢","65","63"
"埃","65","54"
"奖","65","41"
"乏","65","62"
"搜","65","56"
"森","65","51"
"亮","65","60"
"侯","64","51"
"哥","64","56"
"召","64","59"
"啡","64","35"
"盖","64","52"
"東","64","43"
"設","64","44"
"焦","64","63"
"進","64","54"
"贬","64","54"
"答","64","57"
"某","64","58"
"含","64","61"
"旧","64","56"
"慢","64","58"
"瓦","64","52"
"秋","64","56"
"場","63","50"
"封","63","59"
"乱","63","61"
"炸","63","55"
"寿","63","35"
"永","62","53"
"冰","62","42"
"弃","62","57"
"莱","62","56"
"屋","62","46"
"疾","62","53"
"押","62","60"
"卷","62","59"
"培","62","55"
"肯","61","57"
"翻","61","59"
"吨","61","47"
"诈","61","42"
"混","61","56"
"聘","61","50"
"圣","60","44"
"刺","60","57"
"笔","60","57"
"漲","60","32"
"減","60","44"
"佛","60","51"
"亏","60","48"
"骗","60","41"
"姆","60","50"
"搭","59","57"
"繁","59","55"
"奇","59","55"
"厅","59","50"
"锁","59","56"
"迈","59","55"
"草","59","46"
"亞","59","40"
"课","59","55"
"額","59","41"
"跳","59","50"
"菱","59","40"
"典","58","50"
"實","58","46"
"陈","58","54"
"烟","58","34"
"宅","58","49"
"挥","58","55"
"遍","58","56"
"筑","58","50"
"碍","58","54"
"圆","58","46"
"罕","58","55"
"觉","58","53"
"讲","57","51"
"厚","57","53"
"夺","57","54"
"综","56","54"
"婚","56","35"
"宗","56","51"
"冬","56","44"
"聊","56","50"
"枪","56","42"
"涌","56","55"
"掌","56","52"
"梿","55","23"
"错","55","53"
"讼","55","46"
"點","55","43"
"孩","55","41"
"豪","55","50"
"川","55","44"
"休","55","47"
"画","55","43"
"漫","55","39"
"杂","55","51"
"斗","54","50"
"這","54","48"
"植","54","44"
"衡","54","53"
"污","53","43"
"血","53","39"
"牙","53","47"
"隐","53","52"
"罩","53","36"
"简","53","52"
"惠","53","45"
"阵","53","48"
"逃","53","48"
"雇","53","47"
"托","53","44"
"垄","53","44"
"届","53","51"
"督","52","50"
"玩","52","44"
"档","52","46"
"偿","52","47"
"秘","52","50"
"仁","52","44"
"時","52","46"
"训","52","47"
"億","52","39"
"裂","52","46"
"卢","52","40"
"竟","52","52"
"荡","52","49"
"芒","52","27"
"兼","51","49"
"墨","51","39"
"創","51","42"
"從","51","43"
"內","51","44"
"拖","51","50"
"塞","50","45"
"罚","50","44"
"绿","50","43"
"皮","50","39"
"逼","50","49"
"杀","50","41"
"歧","50","47"
"励","50","46"
"树","50","38"
"锡","50","43"
"胡","49","41"
"箱","49","34"
"晨","49","48"
"踪","49","46"
"授","49","47"
"會","49","33"
"濟","49","36"
"續","49","41"
"拓","49","45"
"苦","49","46"
"宁","49","44"
"佩","49","37"
"幸","49","43"
"艺","49","38"
"恩","49","47"
"圳","49","42"
"荣","48","44"
"介","48","45"
"抢","48","48"
"顺","48","45"
"缅","48","27"
"钟","48","42"
"伏","48","31"
"跑","47","40"
"慎","47","46"
"費","47","28"
"箭","47","35"
"罢","47","34"
"钢","47","26"
"剩","47","47"
"兵","47","38"
"符","47","44"
"舞","47","38"
"坐","47","43"
"氢","47","22"
"龄","47","35"
"穿","46","43"
"童","46","40"
"坛","46","37"
"父","46","39"
"套","46","42"
"泡","46","36"
"氏","46","34"
"耶","46","38"
"抑","46","41"
"默","45","37"
"狂","45","44"
"呢","45","42"
"雅","45","40"
"悉","45","42"
"浮","45","39"
"礼","45","39"
"谨","45","44"
"藏","45","35"
"奢","45","35"
"旬","45","42"
"茨","45","33"
"询","45","41"
"液","44","33"
"旦","44","44"
"烧","44","39"
"宿","44","32"
"绪","44","43"
"製","44","31"
"怎","44","42"
"练","44","36"
"隆","44","39"
"猛","44","44"
"守","44","44"
"途","44","42"
"鲁","44","34"
"虚","44","40"
"脸","44","42"
"衣","44","32"
"账","44","37"
"扰","44","42"
"兔","44","29"
"醒","43","41"
"鲍","43","37"
"宇","43","35"
"慧","43","41"
"章","43","37"
"裔","43","30"
"毕","43","29"
"般","43","43"
"予","43","41"
"鼓","43","42"
"骨","43","33"
"驱","43","42"
"刊","42","41"
"硬","42","40"
"凌","42","39"
"粉","42","37"
"丝","42","37"
"床","42","34"
"筹","42","41"
"覆","42","40"
"貨","42","29"
"跃","42","40"
"氧","42","31"
"剂","42","35"
"晤","42","39"
"梅","42","33"
"伐","42","40"
"暗","42","40"
"沟","42","40"
"沉","42","39"
"洗","41","36"
"呈","41","40"
"镇","41","39"
"番","41","32"
"尝","41","40"
"阅","41","32"
"渔","41","34"
"侈","41","31"
"洞","41","31"
"拆","41","33"
"赶","41","41"
"巡","41","35"
"暖","40","39"
"宏","40","39"
"洁","40","32"
"強","40","38"
"迄","40","38"
"桥","40","33"
"甲","40","29"
"乡","40","33"
"握","40","40"
"刷","40","39"
"揭","40","39"
"韦","40","35"
"拒","39","35"
"滞","39","38"
"唱","39","27"
"诞","39","29"
"耐","39","34"
"彭","39","38"
"冒","39","34"
"抛","39","36"
"熟","39","36"
"镜","39","29"
"愈","39","25"
"湖","39","28"
"块","39","36"
"耗","38","32"
"唯","38","38"
"茶","38","20"
"糕","38","34"
"槟","38","24"
"學","38","21"
"關","38","34"
"萎","38","37"
"領","38","29"
"募","38","32"
"撒","38","36"
"摇","38","34"
"榜","38","26"
"赞","37","32"
"刑","37","33"
"倾","37","34"
"添","37","32"
"備","37","28"
"忠","37","30"
"爭","37","31"
"谋","37","31"
"仪","37","32"
"携","37","37"
"奈","37","28"
"屏","37","31"
"毁","37","36"
"轨","36","32"
"圈","36","34"
"赵","36","29"
"齐","36","30"
"挫","36","35"
"認","36","33"
"冻","36","33"
"怕","36","35"
"铺","36","36"
"邀","36","36"
"術","36","28"
"津","36","29"
"恒","36","30"
"杜","36","34"
"撞","36","30"
"琼","36","35"
"毅","36","32"
"桶","36","27"
"擎","36","35"
"甸","36","22"
"赚","36","32"
"邮","36","29"
"披","35","35"
"拘","35","33"
"堡","35","26"
"應","35","29"
"操","35","31"
"連","35","33"
"怀","35","34"
"運","35","19"
"掀","35","35"
"葡","35","26"
"萄","35","26"
"木","35","31"
"毛","35","32"
"蓄","35","29"
"岗","35","30"
"扬","34","29"
"浓","34","31"
"攀","34","34"
"旨","34","34"
"還","34","34"
"單","34","23"
"崩","34","31"
"間","34","31"
"谢","34","26"
"沫","34","28"
"痛","34","29"
"廠","34","26"
"華","34","22"
"厦","34","24"
"務","34","27"
"淡","34","31"
"崛","34","33"
"撑","34","33"
"沃","34","25"
"睡","34","21"
"脚","33","31"
"遏","33","33"
"丁","33","29"
"秒","33","27"
"購","33","23"
"肥","33","25"
"忘","33","32"
"挺","33","32"
"郎","33","23"
"诊","33","25"
"秀","33","31"
"邻","33","31"
"疏","33","31"
"玉","33","24"
"扇","33","20"
"寸","33","26"
"杰","33","30"
"谓","32","32"
"拼","32","27"
"诚","32","28"
"谁","32","31"
"偏","32","32"
"轉","32","27"
"舆","32","29"
"敏","32","30"
"區","32","20"
"杨","32","29"
"尾","32","28"
"胞","32","25"
"静","32","31"
"沿","32","32"
"甜","32","20"
"秦","32","22"
"酬","32","25"
"珠","32","26"
"旺","31","25"
"裕","31","27"
"炼","31","26"
"洛","31","28"
"宙","31","26"
"掉","31","31"
"處","31","26"
"献","31","27"
"蒂","31","28"
"概","31","27"
"測","31","22"
"趣","31","28"
"辞","31","29"
"廉","31","27"
"勋","31","23"
"兆","31","23"
"详","31","31"
"篮","31","17"
"稿","30","29"
"迁","30","29"
"廷","30","19"
"旋","30","26"
"蔡","30","28"
"歐","30","19"
"調","30","28"
"扣","30","23"
"豐","30","16"
"霸","30","27"
"径","30","30"
"祝","30","27"
"酸","30","26"
"编","30","27"
"厘","30","19"
"扎","30","29"
"芝","30","18"
"贩","30","26"
"曲","30","24"
"麻","29","21"
"脏","29","25"
"锋","29","27"
"誉","29","27"
"蔬","29","16"
"贡","29","26"
"鹏","29","25"
"赔","29","25"
"遊","29","19"
"腐","29","22"
"塌","29","27"
"灵","29","27"
"赫","29","24"
"篇","29","23"
"绍","29","28"
"寒","29","27"
"峡","29","28"
"扫","29","27"
"藤","29","24"
"酷","29","25"
"鉴","29","28"
"滨","29","18"
"塑","29","23"
"糟","29","27"
"残","29","23"
"灼","28","28"
"窃","28","23"
"妇","28","27"
"顯","28","26"
"柔","28","24"
"喝","28","23"
"刀","28","18"
"營","28","19"
"惯","28","28"
"杯","28","24"
"灯","28","25"
"袖","28","28"
"敌","28","28"
"炒","28","25"
"泽","28","25"
"蚁","28","16"
"漏","28","25"
"契","27","25"
"凯","27","24"
"阴","27","26"
"尺","27","20"
"幣","27","19"
"艰","27","26"
"饼","27","19"
"旱","27","25"
"總","27","22"
"井","27","24"
"楚","27","26"
"凸","27","27"
"鼠","27","10"
