"5gram","Frequency","Total Tweets"
"巴黎奧運會","125","104"
"巴黎奥运会","98","92"
"总统特朗普","79","79"
"首席执行官","77","75"
"总统候选人","69","62"
"約合人民幣","64","52"
"在南中国海","58","54"
"知情人士透","55","55"
"情人士透露","55","55"
"主席習近平","54","54"
"中國外交部","54","51"
"总统小马可","52","51"
"统小马可斯","52","51"
"俄罗斯总统","50","50"
"党总统候选","50","48"
"罗斯总统普","48","48"
"國家主席習","48","48"
"家主席習近","48","48"
"中國國家主","47","47"
"國國家主席","47","47"
"中国外交部","44","44"
"日經平均指","41","31"
"經平均指數","41","31"
"菲律宾总统","40","40"
"总统尹锡悦","40","38"
"斯总统普京","39","39"
"國家和地區","38","36"
"也门胡塞武","38","38"
"门胡塞武装","38","38"
"律宾总统小","37","37"
"宾总统小马","37","37"
"汽车制造商","37","37"
"外交部發言","37","37"
"交部發言人","37","37"
"印度尼西亚","37","37"
"芯片制造商","37","37"
"前总统特朗","36","36"
"主席习近平","36","36"
"美国总统拜","35","35"
"国总统拜登","35","35"
"高手在民間","34","34"
"純電動汽車","34","33"
"國外交部發","34","34"
"国家主席习","34","34"
"家主席习近","34","34"
"华尔街日报","34","34"
"点击看视频","33","33"
"当选总统特","32","32"
"选总统特朗","32","32"
"接受中新社","32","32"
"中国国家主","32","32"
"国国家主席","32","32"
"的人工智能","32","32"
"在巴黎奥运","32","32"
"中央政治局","31","31"
"越来越多的","30","30"
"国电动汽车","30","25"
"共中央政治","30","30"
"藏族自治州","29","28"
"中国电动汽","28","23"
"美国司法部","27","26"
"中共中央政","27","27"
"据知情人士","27","27"
"中国电动车","27","25"
"在巴黎奧運","27","25"
"光影故事會","26","25"
"美国当选总","26","26"
"国当选总统","26","26"
"苹果公司的","26","25"
"全球最大的","25","24"
"央政治局委","25","25"
"新疆阿勒泰","25","20"
"创下历史新","25","23"
"下历史新高","25","23"
"個國家和地","24","23"
"美国商务部","24","23"
"美国前总统","23","23"
"外交部发言","23","23"
"交部发言人","23","23"
"南中国海的","23","22"
"衛星發射中","23","23"
"星發射中心","23","23"
"英伟达股价","23","23"
"摩根士丹利","22","19"
"人航天工程","22","19"
"家移民管理","22","15"
"移民管理局","22","15"
"家和地區的","21","21"
"国科技巨头","21","21"
"巨头英伟达","21","21"
"外交部長王","21","21"
"交部長王毅","21","21"
"全球半導體","21","15"
"片巨头英伟","20","20"
"人工智能的","20","19"
"席習近平在","20","20"
"有觀點認為","20","19"
"在人工智能","20","19"
"自然保护区","20","18"
"韩国总统尹","20","20"
"国总统尹锡","20","20"
"日元兌美元","20","17"
"哈薩克斯坦","20","12"
"美国财政部","20","20"
"台湾在野的","20","20"
"晶片巨头英","19","19"
"比特币价格","19","19"
"內蒙古自治","19","19"
"蒙古自治區","19","19"
"丰富奖品等","19","19"
"富奖品等你","19","19"
"奖品等你赢","19","19"
"品等你赢取","19","19"
"在社交媒体","19","19"
"的电动汽车","19","18"
"射中心使用","19","19"
"入預定軌道","19","19"
"主席鲍威尔","19","19"
"共和党总统","19","19"
"眼中的中國","19","19"
"国家级自然","19","17"
"家级自然保","19","17"
"级自然保护","19","17"
"進入預定軌","19","19"
"中国互联网","19","19"
"在马来西亚","19","19"
"美联储主席","19","19"
"海外投資者","19","15"
"在野的国民","19","19"
"野的国民党","19","19"
"在北京舉行","18","18"
"纳斯达克综","18","18"
"斯达克综合","18","18"
"進行國事訪","18","16"
"行國事訪問","18","16"
"航天员乘组","18","11"
"非物質文化","18","16"
"物質文化遺","18","16"
"質文化遺產","18","16"
"政治局委員","18","18"
"得圓滿成功","18","18"
"数十亿美元","18","18"
"神舟十八號","18","12"
"神舟十八号","18","14"
"星順利進入","18","18"
"順利進入預","18","18"
"利進入預定","18","18"
"的最低水平","18","18"
"国财政部长","18","18"
"领导人金正","17","17"
"导人金正恩","17","17"
"国前总统特","17","17"
"达克综合指","17","17"
"克综合指数","17","17"
"伯克希尔哈","17","13"
"克希尔哈撒","17","13"
"希尔哈撒韦","17","13"
"非物质文化","17","13"
"物质文化遗","17","13"
"质文化遗产","17","13"
"創歷史新高","17","16"
"美国共和党","17","17"
"中國企業的","17","14"
"号载人飞船","17","14"
"执行长黄仁","17","17"
"行长黄仁勋","17","17"
"衛星順利進","17","17"
"國家移民管","17","11"
"量同比增長","17","14"
"黎巴嫩真主","17","17"
"俄罗斯外交","17","17"
"罗斯外交部","17","17"
"日經平均股","17","14"
"今年上半年","17","17"
"天后泰勒丝","17","17"
"台湾总统选","17","17"
"湾总统选举","17","17"
"统候选人侯","17","17"
"候选人侯友","17","17"
"选人侯友宜","17","17"
"大陆高校师","16","15"
"陆高校师生","16","15"
"冰雪大世界","16","11"
"在中国市场","16","16"
"有记录以来","16","15"
"中國載人航","16","13"
"國載人航天","16","13"
"世界各地的","16","16"
"知情人士称","16","16"
"國產大飛機","16","12"
"美国股市周","16","16"
"新聞發言人","16","16"
"台湾国防部","16","15"
"部發言人毛","16","16"
"發言人毛寧","16","16"
"高質量發展","16","14"
"黎奥运会女","16","16"
"巴嫩真主党","16","16"
"联储主席鲍","16","16"
"储主席鲍威","16","16"
"南京大屠殺","16","7"
"共同民主党","16","14"
"湾在野的国","16","16"
"中国消费者","15","13"
"中国科技巨","15","15"
"美国众议院","15","15"
"政治局委员","15","15"
"公司字节跳","15","15"
"司字节跳动","15","15"
"分析师认为","15","14"
"人民大會堂","15","15"
"国在南中国","15","14"
"美国消费者","15","15"
"億元人民幣","15","11"
"大阪世博會","15","12"
"人工智能芯","15","15"
"工智能芯片","15","15"
"道琼斯指数","15","15"
"受访学者分","15","15"
"访学者分析","15","15"
"的最高水平","15","15"
"太平洋岛国","15","15"
"电动汽车制","15","15"
"动汽车制造","15","15"
"解除負利率","15","12"
"国民党总统","15","15"
"民党总统候","15","15"
"人工智能技","14","13"
"前总统杜特","14","14"
"南中国海争","14","14"
"很大程度上","14","14"
"母公司字节","14","14"
"家科技巨头","14","14"
"得圆满成功","14","14"
"載人航天工","14","11"
"美国总统选","14","14"
"国总统选举","14","14"
"發射中心使","14","14"
"中心使用長","14","14"
"任務獲得圓","14","14"
"務獲得圓滿","14","14"
"獲得圓滿成","14","14"
"習近平在北","14","14"
"近平在北京","14","14"
"中国在南中","14","13"
"和党总统候","14","14"
"选人特朗普","14","14"
"最佳觀賞期","14","9"
"号航天员乘","14","9"
"電子零部件","14","10"
"以色列军队","14","14"
"财政部长耶","14","14"
"政部长耶伦","14","14"
"新加坡时间","14","14"
"马来西亚政","14","14"
"来西亚政府","14","14"
"阿拉斯加航","14","14"
"拉斯加航空","14","14"
"候选人柯文","14","14"
"选人柯文哲","14","14"
"亚利桑那州","13","12"
"屆中國國際","13","12"
"巴勒斯坦人","13","13"
"新聞發布會","13","13"
"哈尔滨冰雪","13","11"
"的純電動汽","13","13"
"月以来的最","13","13"
"兌美元匯率","13","11"
"中國科學院","13","13"
"美国苹果公","13","13"
"国苹果公司","13","13"
"神舟十九號","13","9"
"佛罗里达州","13","13"
"生成式人工","13","12"
"成式人工智","13","12"
"式人工智能","13","12"
"这家科技巨","13","13"
"創出歷史新","13","13"
"尖端半導體","13","11"
"年度汉字由","13","13"
"度汉字由你","13","13"
"汉字由你决","13","13"
"字由你决定","13","13"
"中國新能源","13","10"
"中國成功發","13","13"
"國成功發射","13","13"
"星發射升空","13","13"
"平在北京人","13","13"
"在北京人民","13","13"
"北京人民大","13","13"
"京人民大會","13","13"
"新华社记者","13","13"
"西藏自治區","13","12"
"脸书母公司","13","13"
"中国商务部","13","13"
"前所未有的","13","13"
"一年一度的","13","13"
"对人工智能","13","13"
"集團有限公","13","13"
"團有限公司","13","13"
"國家統計局","13","11"
"中國電動汽","13","10"
"國電動汽車","13","10"
"外匯市場上","13","13"
"新質生產力","13","6"
"于市场预期","13","13"
"大型科技股","13","13"
"的數據顯示","13","13"
"斯卡伯勒浅","13","12"
"卡伯勒浅滩","13","12"
"最高领导人","13","13"
"苹果公司股","13","12"
"經平均股指","13","10"
"海岸警卫队","13","13"
"加坡时间星","13","13"
"坡时间星期","13","13"
"中非合作論","13","11"
"非合作論壇","13","11"
"内地奥运健","13","12"
"地奥运健儿","13","12"
"的数据显示","13","13"
"全面深化改","13","7"
"面深化改革","13","7"
"苹果公司在","13","12"
"短视频应用","13","13"
"民众党总统","13","13"
"众党总统候","13","13"
"统候选人柯","13","13"
"统特朗普的","12","12"
"功率半導體","12","7"
"总统杜特尔","12","12"
"统杜特尔特","12","12"
"在日本國內","12","12"
"在加沙地带","12","11"
"规模最大的","12","12"
"北方民族大","12","12"
"方民族大學","12","12"
"民族大學華","12","12"
"族大學華韻","12","12"
"国家和地区","12","12"
"前首相达信","12","12"
"中國大陸的","12","12"
"社交媒体上","12","12"
"攝影愛好者","12","12"
"命運共同體","12","10"
"亚马逊公司","12","12"
"中國自主研","12","11"
"日本半導體","12","9"
"半導體設備","12","9"
"社交媒体平","12","12"
"交媒体平台","12","12"
"發射任務獲","12","12"
"射任務獲得","12","12"
"创历史新高","12","12"
"美国联邦储","12","12"
"国联邦储备","12","12"
"电动车巨头","12","12"
"號航天員乘","12","9"
"航天員乘組","12","9"
"元兌美元匯","12","10"
"布數據顯示","12","12"
"對中國電動","12","9"
