"6gram","Frequency","Total Tweets"
"知情人士透露","55","55"
"总统小马可斯","52","51"
"党总统候选人","50","48"
"俄罗斯总统普","48","48"
"國家主席習近","48","48"
"家主席習近平","48","48"
"中國國家主席","47","47"
"國國家主席習","46","46"
"日經平均指數","41","31"
"罗斯总统普京","39","39"
"也门胡塞武装","38","38"
"菲律宾总统小","37","37"
"律宾总统小马","37","37"
"宾总统小马可","37","37"
"外交部發言人","37","37"
"前总统特朗普","36","36"
"美国总统拜登","35","35"
"中國外交部發","34","34"
"國外交部發言","34","34"
"国家主席习近","34","34"
"家主席习近平","34","34"
"当选总统特朗","32","32"
"选总统特朗普","32","32"
"中国国家主席","32","32"
"国国家主席习","31","31"
"共中央政治局","30","30"
"在巴黎奥运会","28","28"
"中国电动汽车","28","23"
"中共中央政治","27","27"
"美国当选总统","26","26"
"国当选总统特","26","26"
"中央政治局委","25","25"
"创下历史新高","25","23"
"個國家和地區","24","23"
"在巴黎奧運會","24","22"
"外交部发言人","23","23"
"衛星發射中心","23","23"
"据知情人士透","22","22"
"家移民管理局","22","15"
"國家和地區的","21","21"
"外交部長王毅","21","21"
"片巨头英伟达","20","20"
"主席習近平在","20","20"
"韩国总统尹锡","20","20"
"內蒙古自治區","19","19"
"丰富奖品等你","19","19"
"富奖品等你赢","19","19"
"奖品等你赢取","19","19"
"国家级自然保","19","17"
"家级自然保护","19","17"
"级自然保护区","19","17"
"在野的国民党","19","19"
"晶片巨头英伟","18","18"
"纳斯达克综合","18","18"
"進行國事訪問","18","16"
"非物質文化遺","18","16"
"物質文化遺產","18","16"
"央政治局委員","18","18"
"国总统尹锡悦","18","18"
"進入預定軌道","18","18"
"星順利進入預","18","18"
"順利進入預定","18","18"
"利進入預定軌","18","18"
"领导人金正恩","17","17"
"美国前总统特","17","17"
"国前总统特朗","17","17"
"斯达克综合指","17","17"
"达克综合指数","17","17"
"伯克希尔哈撒","17","13"
"克希尔哈撒韦","17","13"
"非物质文化遗","17","13"
"物质文化遗产","17","13"
"执行长黄仁勋","17","17"
"衛星順利進入","17","17"
"國家移民管理","17","11"
"俄罗斯外交部","17","17"
"台湾总统选举","17","17"
"总统候选人侯","17","17"
"统候选人侯友","17","17"
"候选人侯友宜","17","17"
"大陆高校师生","16","15"
"中國載人航天","16","13"
"在南中国海的","16","16"
"交部發言人毛","16","16"
"部發言人毛寧","16","16"
"巴黎奥运会女","16","16"
"黎巴嫩真主党","16","16"
"美联储主席鲍","16","16"
"联储主席鲍威","16","16"
"储主席鲍威尔","16","16"
"台湾在野的国","16","16"
"湾在野的国民","16","16"
"公司字节跳动","15","15"
"国在南中国海","15","14"
"人工智能芯片","15","15"
"受访学者分析","15","15"
"美国财政部长","15","15"
"电动汽车制造","15","15"
"动汽车制造商","15","15"
"国民党总统候","15","15"
"民党总统候选","15","15"
"母公司字节跳","14","14"
"國載人航天工","14","11"
"載人航天工程","14","11"
"美国总统选举","14","14"
"星發射中心使","14","14"
"發射中心使用","14","14"
"射中心使用長","14","14"
"任務獲得圓滿","14","14"
"務獲得圓滿成","14","14"
"獲得圓滿成功","14","14"
"席習近平在北","14","14"
"習近平在北京","14","14"
"中国在南中国","14","13"
"共和党总统候","14","14"
"和党总统候选","14","14"
"号航天员乘组","14","9"
"国财政部长耶","14","14"
"财政部长耶伦","14","14"
"马来西亚政府","14","14"
"阿拉斯加航空","14","14"
"候选人柯文哲","14","14"
"的純電動汽車","13","13"
"美国苹果公司","13","13"
"生成式人工智","13","12"
"成式人工智能","13","12"
"这家科技巨头","13","13"
"年度汉字由你","13","13"
"度汉字由你决","13","13"
"汉字由你决定","13","13"
"中國成功發射","13","13"
"近平在北京人","13","13"
"平在北京人民","13","13"
"在北京人民大","13","13"
"北京人民大會","13","13"
"京人民大會堂","13","13"
"集團有限公司","13","13"
"中國電動汽車","13","10"
"斯卡伯勒浅滩","13","12"
"日經平均股指","13","10"
"新加坡时间星","13","13"
"加坡时间星期","13","13"
"中非合作論壇","13","11"
"内地奥运健儿","13","12"
"全面深化改革","13","7"
"民众党总统候","13","13"
"众党总统候选","13","13"
"总统候选人柯","13","13"
"统候选人柯文","13","13"
"总统特朗普的","12","12"
"总统杜特尔特","12","12"
"北方民族大學","12","12"
"方民族大學華","12","12"
"民族大學華韻","12","12"
"社交媒体平台","12","12"
"發射任務獲得","12","12"
"射任務獲得圓","12","12"
"美国联邦储备","12","12"
"號航天員乘組","12","9"
"日元兌美元匯","12","10"
"元兌美元匯率","12","10"
"對中國電動汽","12","9"
"中国总理李强","12","12"
"奥运健儿代表","12","12"
"党共同民主党","12","12"
"外交部长王毅","12","12"
"前总统杜特尔","11","11"
"族大學華韻文","11","11"
"大學華韻文化","11","11"
"學華韻文化雙","11","11"
"華韻文化雙語","11","11"
"交部發言人林","11","11"
"創出歷史新高","11","11"
"中华人民共和","11","11"
"人航天工程辦","11","10"
"航天工程辦公","11","10"
"天工程辦公室","11","10"
"卫星发射中心","11","11"
"中國選手鄭欽","11","11"
"國選手鄭欽文","11","11"
"中心使用長征","11","11"
"国联邦储备局","11","11"
"候选人特朗普","11","11"
"交部長王毅在","11","11"
"美国科技巨头","11","11"
"太原衛星發射","11","11"
"原衛星發射中","11","11"
"民众党主席柯","11","11"
"众党主席柯文","11","11"
"党主席柯文哲","11","11"
"黎奥运会女子","11","11"
"加密货币交易","11","11"
"来的最高水平","11","11"
"非合作論壇峰","11","10"
"合作論壇峰會","11","10"
"地奥运健儿代","11","11"
"运健儿代表团","11","11"
